Temp	Magnetization	Heat capacity	Energy
2.331658	0.417484	1.410754E-003	-1.292089
2.334171	0.411479	1.387487E-003	-1.288489
2.336683	0.405603	1.364877E-003	-1.284948
2.339196	0.399857	1.342947E-003	-1.281465
2.341709	0.394239	1.321719E-003	-1.278037
2.344221	0.388749	1.301204E-003	-1.274663
2.346734	0.383385	1.281413E-003	-1.271341
2.349246	0.378145	1.262350E-003	-1.268069
2.351759	0.373028	1.244018E-003	-1.264845
2.354271	0.368032	1.226413E-003	-1.261667
2.356784	0.363155	1.209530E-003	-1.258533
2.359296	0.358394	1.193362E-003	-1.255442
2.361809	0.353746	1.177896E-003	-1.252392
2.364322	0.349210	1.163121E-003	-1.249381
2.366834	0.344783	1.149020E-003	-1.246406
2.369347	0.340462	1.135578E-003	-1.243468
2.371859	0.336244	1.122777E-003	-1.240562
2.374372	0.332127	1.110595E-003	-1.237690
2.376884	0.328108	1.099014E-003	-1.234847
2.379397	0.324184	1.088012E-003	-1.232034
2.381910	0.320352	1.077566E-003	-1.229248
2.384422	0.316610	1.067654E-003	-1.226488
2.386935	0.312956	1.058252E-003	-1.223754
2.389447	0.309386	1.049337E-003	-1.221043
2.391960	0.305897	1.040886E-003	-1.218354
2.394472	0.302488	1.032875E-003	-1.215686
2.396985	0.299156	1.025280E-003	-1.213038
2.399497	0.295899	1.018078E-003	-1.210410
2.402010	0.292713	1.011245E-003	-1.207799
2.404523	0.289598	1.004760E-003	-1.205206
2.407035	0.286549	9.985982E-004	-1.202629
2.409548	0.283567	9.927387E-004	-1.200067
2.412060	0.280647	9.871598E-004	-1.197520
2.414573	0.277789	9.818404E-004	-1.194987
2.417085	0.274991	9.767600E-004	-1.192468
2.419598	0.272250	9.718989E-004	-1.189961
2.422111	0.269564	9.672380E-004	-1.187467
2.424623	0.266933	9.627589E-004	-1.184984
2.427136	0.264354	9.584440E-004	-1.182512
2.429648	0.261825	9.542765E-004	-1.180052
2.432161	0.259346	9.502403E-004	-1.177602
2.434673	0.256915	9.463202E-004	-1.175162
2.437186	0.254530	9.425018E-004	-1.172732
2.439698	0.252190	9.387715E-004	-1.170312
2.442211	0.249893	9.351167E-004	-1.167901
2.444724	0.247640	9.315254E-004	-1.165500
2.447236	0.245427	9.279866E-004	-1.163108
2.449749	0.243255	9.244902E-004	-1.160725
