Temp	Magnetization	Heat capacity	Energy
4.030151	0.948989	1.071919E-004	-3.618187
3.984925	0.951632	1.031597E-004	-3.636989
3.939698	0.954213	1.000184E-004	-3.655450
3.894472	0.956741	9.797546E-005	-3.673563
3.849246	0.959165	9.368929E-005	-3.691066
3.804020	0.961588	8.912950E-005	-3.708681
3.758794	0.963768	8.513480E-005	-3.724540
3.713568	0.965958	8.264414E-005	-3.740548
3.668342	0.968025	7.968273E-005	-3.755818
3.623116	0.969956	7.623454E-005	-3.770066
3.577889	0.971820	7.403312E-005	-3.783816
3.532663	0.973673	7.022868E-005	-3.797592
3.487437	0.975330	6.789866E-005	-3.809989
3.442211	0.976943	6.436197E-005	-3.822038
3.396985	0.978520	6.243667E-005	-3.833932
3.351759	0.979983	5.871916E-005	-3.844934
3.306533	0.981432	5.603458E-005	-3.855915
3.261307	0.982714	5.482839E-005	-3.865637
3.216080	0.984059	5.049382E-005	-3.875904
3.170854	0.985252	4.764719E-005	-3.884981
3.125628	0.986369	4.576306E-005	-3.893554
3.080402	0.987461	4.268858E-005	-3.901914
3.035176	0.988449	4.093323E-005	-3.909527
2.989950	0.989358	3.920680E-005	-3.916546
2.944724	0.990268	3.616370E-005	-3.923560
2.899497	0.991121	3.411569E-005	-3.930183
2.854271	0.991942	3.237308E-005	-3.936567
2.809045	0.992647	3.011864E-005	-3.942061
2.763819	0.993368	2.764269E-005	-3.947682
2.718593	0.994008	2.612807E-005	-3.952685
2.673367	0.994592	2.387643E-005	-3.957257
2.628141	0.995155	2.234280E-005	-3.961669
2.582915	0.995655	2.088570E-005	-3.965586
2.537688	0.996130	1.904798E-005	-3.969328
2.492462	0.996568	1.744777E-005	-3.972772
2.447236	0.996978	1.607368E-005	-3.976005
2.402010	0.997334	1.484726E-005	-3.978826
2.356784	0.997657	1.346798E-005	-3.981378
2.311558	0.997956	1.213173E-005	-3.983740
2.266332	0.998206	1.130908E-005	-3.985719
2.221106	0.998471	9.820025E-006	-3.987823
2.175879	0.998680	8.834266E-006	-3.989486
2.130653	0.998882	7.799689E-006	-3.991086
2.085427	0.999048	6.839615E-006	-3.992407
2.040201	0.999200	6.037229E-006	-3.993620
1.994975	0.999334	5.244965E-006	-3.994681
1.949749	0.999448	4.624365E-006	-3.995593
1.904523	0.999544	3.965164E-006	-3.996357
1.859296	0.999635	3.307123E-006	-3.997082
1.814070	0.999705	2.804949E-006	-3.997645
1.768844	0.999760	2.428144E-006	-3.998083
1.723618	0.999813	2.005267E-006	-3.998504
1.678392	0.999852	1.655515E-006	-3.998818
1.633166	0.999887	1.327137E-006	-3.999097
1.587940	0.999916	1.055505E-006	-3.999328
1.542714	0.999937	8.266154E-007	-3.999493
1.497487	0.999954	6.369197E-007	-3.999633
1.452261	0.999967	4.971220E-007	-3.999733
1.407035	0.999976	3.736036E-007	-3.999812
1.361809	0.999985	2.432384E-007	-3.999884
1.316583	0.999990	1.905960E-007	-3.999916
1.271357	0.999993	1.402693E-007	-3.999942
1.226131	0.999995	1.029872E-007	-3.999960
1.180905	0.999998	4.869141E-008	-3.999983
1.135678	0.999999	3.244487E-008	-3.999989
1.090452	0.999999	2.011519E-008	-3.999994
1.045226	1.000000	1.255888E-008	-3.999996
1.000000	1.000000	3.356195E-009	-3.999999
