Temp	Magnetization	Heat capacity	Energy
2.398995	0.658019	1.846976E-002	-1.308104
2.400503	0.656826	1.845262E-002	-1.306323
2.402010	0.655635	1.843515E-002	-1.304543
2.403518	0.654443	1.841735E-002	-1.302765
2.405025	0.653252	1.839922E-002	-1.300989
2.406533	0.652061	1.838076E-002	-1.299215
2.408040	0.650871	1.836199E-002	-1.297442
2.409548	0.649681	1.834289E-002	-1.295672
2.411055	0.648491	1.832347E-002	-1.293903
2.412563	0.647302	1.830374E-002	-1.292136
2.414070	0.646113	1.828370E-002	-1.290371
2.415578	0.644925	1.826335E-002	-1.288608
2.417085	0.643738	1.824270E-002	-1.286847
2.418593	0.642551	1.822174E-002	-1.285088
2.420101	0.641365	1.820048E-002	-1.283331
2.421608	0.640179	1.817892E-002	-1.281576
2.423116	0.638994	1.815707E-002	-1.279823
2.424623	0.637810	1.813492E-002	-1.278072
2.426131	0.636626	1.811249E-002	-1.276323
2.427638	0.635443	1.808977E-002	-1.274577
2.429146	0.634261	1.806676E-002	-1.272833
2.430653	0.633080	1.804348E-002	-1.271091
2.432161	0.631899	1.801992E-002	-1.269351
2.433668	0.630720	1.799608E-002	-1.267613
2.435176	0.629541	1.797197E-002	-1.265878
2.436683	0.628363	1.794760E-002	-1.264146
2.438191	0.627186	1.792295E-002	-1.262415
2.439698	0.626010	1.789805E-002	-1.260687
2.441206	0.624835	1.787289E-002	-1.258961
2.442714	0.623661	1.784747E-002	-1.257238
2.444221	0.622488	1.782179E-002	-1.255517
2.445729	0.621317	1.779587E-002	-1.253799
2.447236	0.620146	1.776969E-002	-1.252084
2.448744	0.618976	1.774328E-002	-1.250370
2.450251	0.617808	1.771662E-002	-1.248660
2.451759	0.616640	1.768972E-002	-1.246952
2.453266	0.615474	1.766259E-002	-1.245246
2.454774	0.614309	1.763523E-002	-1.243543
2.456281	0.613145	1.760764E-002	-1.241843
2.457789	0.611983	1.757982E-002	-1.240146
2.459296	0.610821	1.755178E-002	-1.238451
2.460804	0.609661	1.752351E-002	-1.236759
2.462312	0.608503	1.749504E-002	-1.235070
2.463819	0.607345	1.746634E-002	-1.233383
2.465327	0.606189	1.743744E-002	-1.231699
2.466834	0.605035	1.740833E-002	-1.230018
2.468342	0.603882	1.737901E-002	-1.228340
2.469849	0.602730	1.734950E-002	-1.226665
2.471357	0.601580	1.731978E-002	-1.224992
2.472864	0.600431	1.728987E-002	-1.223323
2.474372	0.599283	1.725977E-002	-1.221656
2.475879	0.598138	1.722947E-002	-1.219992
2.477387	0.596993	1.719899E-002	-1.218331
2.478894	0.595851	1.716833E-002	-1.216673
2.480402	0.594709	1.713749E-002	-1.215018
2.481910	0.593570	1.710647E-002	-1.213366
2.483417	0.592432	1.707527E-002	-1.211717
2.484925	0.591295	1.704391E-002	-1.210071
2.486432	0.590161	1.701237E-002	-1.208428
2.487940	0.589028	1.698068E-002	-1.206789
2.489447	0.587896	1.694881E-002	-1.205152
2.490955	0.586767	1.691679E-002	-1.203518
2.492462	0.585639	1.688462E-002	-1.201887
2.493970	0.584512	1.685229E-002	-1.200260
2.495477	0.583388	1.681981E-002	-1.198636
2.496985	0.582265	1.678718E-002	-1.197014
2.498492	0.581144	1.675441E-002	-1.195396
2.500000	0.580025	1.672149E-002	-1.193781
