Temp	Magnetization	Heat capacity	Energy
2.450000	0.185457	8.025915E-004	-1.147621
2.445960	0.285818	1.049308E-003	-1.166438
2.441919	0.357402	9.266046E-004	-1.195066
2.437879	0.320121	9.415167E-004	-1.187715
2.433838	0.387682	1.122401E-003	-1.198941
2.429798	0.209230	9.951330E-004	-1.164586
2.425758	0.267584	8.936773E-004	-1.188957
2.421717	0.278002	9.962296E-004	-1.171461
2.417677	0.243711	9.183313E-004	-1.168625
2.413636	0.362695	1.342111E-003	-1.202309
2.409596	0.480219	1.390410E-003	-1.247789
2.405556	0.329049	1.362445E-003	-1.192500
2.401515	0.286236	1.120683E-003	-1.201934
2.397475	0.365033	1.170936E-003	-1.212828
2.393434	0.193959	8.639970E-004	-1.191102
2.389394	0.289104	9.450480E-004	-1.220625
2.385354	0.464186	1.152601E-003	-1.265648
2.381313	0.204518	9.928176E-004	-1.214918
2.377273	0.247268	1.008693E-003	-1.227051
2.373232	0.552305	1.069006E-003	-1.302516
2.369192	0.458467	1.801436E-003	-1.290328
2.365152	0.539852	1.154283E-003	-1.305895
2.361111	0.264873	8.936483E-004	-1.227707
2.357071	0.406777	1.180329E-003	-1.274535
2.353030	0.188111	9.964128E-004	-1.219633
2.348990	0.290586	1.466776E-003	-1.250988
2.344949	0.445412	1.369548E-003	-1.306621
2.340909	0.441295	1.229210E-003	-1.292266
2.336869	0.503854	1.556961E-003	-1.333586
2.332828	0.539562	1.588050E-003	-1.340348
2.328788	0.413602	1.381592E-003	-1.288512
2.324747	0.698656	1.207569E-003	-1.404051
2.320707	0.461557	1.752122E-003	-1.330094
2.316667	0.556043	2.048132E-003	-1.345234
2.312626	0.414471	1.819636E-003	-1.313879
2.308586	0.599514	1.680618E-003	-1.382480
2.304545	0.636686	1.640230E-003	-1.388598
2.300505	0.467697	1.937204E-003	-1.333902
2.296465	0.578803	1.428793E-003	-1.365063
2.292424	0.558984	1.829897E-003	-1.377953
2.288384	0.408313	1.919416E-003	-1.328426
2.284343	0.475475	1.662974E-003	-1.360375
2.280303	0.651059	1.024260E-003	-1.409293
2.276263	0.641479	1.692410E-003	-1.414660
2.272222	0.621400	1.757903E-003	-1.396012
2.268182	0.700512	1.299400E-003	-1.442746
2.264141	0.746773	9.731015E-004	-1.477402
2.260101	0.507311	1.267886E-003	-1.380949
2.256061	0.716432	1.387619E-003	-1.479211
2.252020	0.713229	1.323446E-003	-1.466949
2.247980	0.589928	1.827955E-003	-1.425273
2.243939	0.662658	1.788414E-003	-1.454793
2.239899	0.772340	1.120829E-003	-1.504434
2.235859	0.770072	1.490376E-003	-1.518242
2.231818	0.756607	1.177689E-003	-1.502148
2.227778	0.695482	1.288602E-003	-1.462367
2.223737	0.757293	1.482853E-003	-1.505973
2.219697	0.784186	1.740295E-003	-1.527500
2.215657	0.815539	1.111418E-003	-1.559520
2.211616	0.774232	1.472228E-003	-1.527402
2.207576	0.752010	1.770782E-003	-1.517711
2.203535	0.750424	1.750666E-003	-1.522918
2.199495	0.770465	1.544113E-003	-1.538027
2.195455	0.810604	1.227153E-003	-1.561699
2.191414	0.810527	1.138978E-003	-1.563723
2.187374	0.823977	1.159514E-003	-1.569410
2.183333	0.819637	1.068469E-003	-1.573703
2.179293	0.814443	1.494279E-003	-1.576629
2.175253	0.809662	1.461821E-003	-1.579906
2.171212	0.824123	1.101163E-003	-1.589027
2.167172	0.827676	1.244147E-003	-1.595035
2.163131	0.831764	1.214506E-003	-1.598215
2.159091	0.843801	9.090049E-004	-1.613219
2.155051	0.826490	1.249514E-003	-1.596223
2.151010	0.827562	1.415869E-003	-1.596301
2.146970	0.833412	1.181804E-003	-1.607527
2.142929	0.845947	9.166082E-004	-1.619387
2.138889	0.817988	1.552605E-003	-1.605000
2.134848	0.859145	8.531857E-004	-1.635910
2.130808	0.844480	9.727945E-004	-1.629434
2.126768	0.863660	8.174513E-004	-1.644180
2.122727	0.853953	1.124442E-003	-1.634262
2.118687	0.860533	8.111123E-004	-1.641988
2.114646	0.850061	1.266069E-003	-1.635535
2.110606	0.870461	9.149509E-004	-1.658609
2.106566	0.868600	9.091592E-004	-1.664613
2.102525	0.869527	9.311077E-004	-1.654008
2.098485	0.875160	8.703418E-004	-1.668273
2.094444	0.872320	8.338867E-004	-1.666578
2.090404	0.872967	9.580331E-004	-1.668430
2.086364	0.879775	8.490612E-004	-1.682566
2.082323	0.878646	8.941939E-004	-1.682852
2.078283	0.886469	8.581206E-004	-1.692859
2.074242	0.883639	8.268749E-004	-1.681824
2.070202	0.876066	9.774353E-004	-1.681039
2.066162	0.886299	8.432419E-004	-1.695176
2.062121	0.891594	8.056502E-004	-1.701352
2.058081	0.895570	7.543814E-004	-1.708578
2.054040	0.893018	8.027232E-004	-1.706934
2.050000	0.893361	6.593352E-004	-1.705590
