Temp	Magnetization	Heat capacity	Energy
2.450000	0.321778	1.823025E-003	-1.156264
2.445960	0.326149	1.755541E-003	-1.166958
2.441919	0.287743	1.773581E-003	-1.150826
2.437879	0.234319	1.588200E-003	-1.134111
2.433838	0.408403	2.608800E-003	-1.209993
2.429798	0.275892	1.771682E-003	-1.157375
2.425758	0.352358	1.878626E-003	-1.178785
2.421717	0.378021	2.192662E-003	-1.199319
2.417677	0.342837	2.003390E-003	-1.190500
2.413636	0.429462	2.683168E-003	-1.216208
2.409596	0.378066	2.067570E-003	-1.210417
2.405556	0.361583	2.748421E-003	-1.208035
2.401515	0.346722	2.743449E-003	-1.214722
2.397475	0.478542	3.014067E-003	-1.262667
2.393434	0.493188	2.146379E-003	-1.266146
2.389394	0.427063	2.304123E-003	-1.231708
2.385354	0.494052	2.953735E-003	-1.279069
2.381313	0.471316	2.976069E-003	-1.270292
2.377273	0.504635	2.537343E-003	-1.282639
2.373232	0.425385	2.253483E-003	-1.238306
2.369192	0.526097	2.820001E-003	-1.310528
2.365152	0.485816	2.548683E-003	-1.294132
2.361111	0.396014	2.634356E-003	-1.254903
2.357071	0.415792	2.943462E-003	-1.272139
2.353030	0.562858	2.616899E-003	-1.313847
2.348990	0.447281	2.455276E-003	-1.275708
2.344949	0.491271	3.057197E-003	-1.306688
2.340909	0.592611	2.531431E-003	-1.345153
2.336869	0.622403	2.859200E-003	-1.365069
2.332828	0.554878	2.640234E-003	-1.319118
2.328788	0.503174	2.994663E-003	-1.323958
2.324747	0.575938	2.722570E-003	-1.346444
2.320707	0.479635	3.910168E-003	-1.318646
2.316667	0.549500	2.854410E-003	-1.335937
2.312626	0.593240	2.605106E-003	-1.370389
2.308586	0.627865	2.493321E-003	-1.386958
2.304545	0.572177	2.953134E-003	-1.365681
2.300505	0.493365	3.386059E-003	-1.331389
2.296465	0.739955	2.088294E-003	-1.453111
2.292424	0.647333	3.340297E-003	-1.402688
2.288384	0.476858	2.438410E-003	-1.334729
2.284343	0.694253	2.460323E-003	-1.440826
2.280303	0.619118	2.884047E-003	-1.406708
2.276263	0.658163	3.245915E-003	-1.427389
2.272222	0.590392	2.812494E-003	-1.404181
2.268182	0.681833	2.673534E-003	-1.440597
2.264141	0.742545	2.071020E-003	-1.474896
2.260101	0.702566	3.195990E-003	-1.465444
2.256061	0.674788	3.047112E-003	-1.451583
2.252020	0.759035	2.229754E-003	-1.492333
2.247980	0.621726	2.958548E-003	-1.441187
2.243939	0.743302	2.752794E-003	-1.486708
2.239899	0.756087	2.353287E-003	-1.497521
2.235859	0.606253	3.218068E-003	-1.450354
2.231818	0.776837	2.311827E-003	-1.519063
2.227778	0.764965	2.479236E-003	-1.517868
2.223737	0.745281	2.924427E-003	-1.499201
2.219697	0.779924	2.341898E-003	-1.524437
2.215657	0.767490	2.783321E-003	-1.525687
2.211616	0.811715	1.973313E-003	-1.557076
2.207576	0.815837	1.998616E-003	-1.566813
2.203535	0.771885	2.495912E-003	-1.532549
2.199495	0.783288	2.457427E-003	-1.549694
2.195455	0.807816	2.026741E-003	-1.559285
2.191414	0.796295	2.336304E-003	-1.558722
2.187374	0.777021	1.965326E-003	-1.539993
2.183333	0.815083	2.069587E-003	-1.572132
2.179293	0.799885	2.105119E-003	-1.558993
2.175253	0.832740	1.953480E-003	-1.595993
2.171212	0.839726	1.722994E-003	-1.598285
2.167172	0.825288	2.060021E-003	-1.595785
2.163131	0.819385	2.186387E-003	-1.586924
2.159091	0.839149	1.839947E-003	-1.608104
2.155051	0.834844	2.052260E-003	-1.605542
2.151010	0.854965	1.573731E-003	-1.626451
2.146970	0.836441	2.089422E-003	-1.612792
2.142929	0.833253	2.081057E-003	-1.608882
2.138889	0.843170	2.220177E-003	-1.625882
2.134848	0.854705	1.753469E-003	-1.631257
2.130808	0.845236	1.701812E-003	-1.625757
2.126768	0.824028	2.424589E-003	-1.617042
2.122727	0.857212	1.862147E-003	-1.640736
2.118687	0.862899	1.456527E-003	-1.643847
2.114646	0.874344	1.566332E-003	-1.662354
2.110606	0.866549	1.728071E-003	-1.656028
2.106566	0.868240	1.583642E-003	-1.655326
2.102525	0.876653	1.674204E-003	-1.675160
2.098485	0.868833	1.593619E-003	-1.659451
2.094444	0.878990	1.684427E-003	-1.675021
2.090404	0.878260	1.493458E-003	-1.674771
2.086364	0.885656	1.313275E-003	-1.684417
2.082323	0.877392	1.436667E-003	-1.677590
2.078283	0.881795	1.579602E-003	-1.680222
2.074242	0.881694	1.377088E-003	-1.685507
2.070202	0.885066	1.490207E-003	-1.691757
2.066162	0.880521	1.422628E-003	-1.683618
2.062121	0.895795	1.323819E-003	-1.705847
2.058081	0.893479	1.519401E-003	-1.701764
2.054040	0.893167	1.471066E-003	-1.709687
2.050000	0.891851	1.468345E-003	-1.705299
