Temp	Magnetization	Heat capacity	Energy
6.733668	0.036026	4.855017E-005	-0.307473
6.768844	0.035935	4.793911E-005	-0.305735
6.804020	0.035846	4.733839E-005	-0.304020
6.839196	0.035758	4.674793E-005	-0.302325
6.874372	0.035672	4.616764E-005	-0.300652
6.909548	0.035588	4.559742E-005	-0.298999
6.944724	0.035504	4.503719E-005	-0.297367
6.979899	0.035422	4.448684E-005	-0.295754
7.015075	0.035341	4.394626E-005	-0.294162
7.050251	0.035262	4.341534E-005	-0.292588
7.085427	0.035184	4.289397E-005	-0.291034
7.120603	0.035107	4.238203E-005	-0.289498
7.155779	0.035031	4.187939E-005	-0.287981
7.190955	0.034957	4.138593E-005	-0.286481
7.226131	0.034883	4.090151E-005	-0.284999
7.261307	0.034811	4.042601E-005	-0.283534
7.296482	0.034740	3.995928E-005	-0.282087
7.331658	0.034670	3.950120E-005	-0.280656
7.366834	0.034601	3.905161E-005	-0.279241
7.402010	0.034534	3.861038E-005	-0.277842
7.437186	0.034467	3.817737E-005	-0.276459
7.472362	0.034401	3.775243E-005	-0.275092
7.507538	0.034336	3.733541E-005	-0.273740
7.542714	0.034272	3.692617E-005	-0.272402
7.577889	0.034209	3.652455E-005	-0.271079
7.613065	0.034148	3.613042E-005	-0.269771
7.648241	0.034086	3.574363E-005	-0.268476
7.683417	0.034026	3.536403E-005	-0.267196
7.718593	0.033967	3.499146E-005	-0.265929
7.753769	0.033908	3.462580E-005	-0.264675
7.788945	0.033850	3.426688E-005	-0.263434
7.824121	0.033794	3.391457E-005	-0.262206
7.859296	0.033737	3.356872E-005	-0.260991
7.894472	0.033682	3.322920E-005	-0.259788
7.929648	0.033627	3.289586E-005	-0.258597
7.964824	0.033573	3.256856E-005	-0.257418
8.000000	0.033520	3.224716E-005	-0.256251
