Temp	Magnetization	Heat capacity	Energy
3.356784	0.066981	2.715069E-004	-0.698528
3.321608	0.066909	2.831383E-004	-0.707608
3.286432	0.069430	2.916267E-004	-0.717625
3.251256	0.071144	3.035782E-004	-0.729542
3.216080	0.072784	3.132860E-004	-0.740081
3.180905	0.074002	3.240379E-004	-0.751785
3.145729	0.075689	3.331284E-004	-0.763259
3.110553	0.077533	3.458415E-004	-0.775526
3.075377	0.078576	3.565789E-004	-0.787671
3.040201	0.081992	3.728369E-004	-0.801353
3.005025	0.085350	3.876042E-004	-0.814847
2.969849	0.087442	4.047504E-004	-0.829239
2.934673	0.090743	4.262101E-004	-0.844592
2.899497	0.094474	4.468837E-004	-0.860384
2.864322	0.097470	4.667959E-004	-0.877051
2.829146	0.102651	4.825903E-004	-0.893789
2.793970	0.106067	5.043419E-004	-0.911101
2.758794	0.113542	5.375417E-004	-0.929671
2.723618	0.117531	5.594050E-004	-0.949225
2.688442	0.126209	5.992810E-004	-0.969503
2.653266	0.135318	6.375902E-004	-0.992246
2.618090	0.144160	6.686581E-004	-1.016660
2.582915	0.157717	7.150935E-004	-1.040948
2.547739	0.169472	7.697993E-004	-1.067657
2.512563	0.198535	8.444899E-004	-1.097746
2.477387	0.216193	9.190749E-004	-1.126203
2.442211	0.256030	1.016815E-003	-1.164578
2.407035	0.303333	1.224363E-003	-1.204784
2.371859	0.367379	1.478849E-003	-1.251696
2.336683	0.456795	1.709461E-003	-1.307863
2.301508	0.567054	1.834743E-003	-1.372623
2.266332	0.662158	1.797622E-003	-1.440055
2.231156	0.749267	1.470153E-003	-1.505032
2.195980	0.792605	1.340907E-003	-1.554142
2.160804	0.827829	1.145436E-003	-1.597975
2.125628	0.853634	1.034715E-003	-1.637222
2.090452	0.873881	9.213769E-004	-1.671124
2.055276	0.890015	8.354039E-004	-1.701867
2.020101	0.904684	7.526879E-004	-1.731171
1.984925	0.916492	6.709860E-004	-1.756939
1.949749	0.926220	6.279944E-004	-1.779777
1.914573	0.935273	5.720239E-004	-1.801815
1.879397	0.942659	5.288283E-004	-1.820559
1.844221	0.949590	4.745440E-004	-1.839140
1.809045	0.955500	4.412376E-004	-1.855379
1.773869	0.960737	4.013468E-004	-1.870446
1.738693	0.965488	3.660030E-004	-1.884369
1.703518	0.969803	3.363601E-004	-1.897305
1.668342	0.973486	3.091259E-004	-1.908699
1.633166	0.976799	2.802824E-004	-1.919122
1.597990	0.979877	2.526054E-004	-1.929060
1.562814	0.982464	2.303352E-004	-1.937555
1.527638	0.984734	2.089533E-004	-1.945168
1.492462	0.986966	1.868264E-004	-1.952717
1.457286	0.988808	1.694218E-004	-1.959039
1.422111	0.990507	1.509861E-004	-1.964997
1.386935	0.991897	1.346635E-004	-1.969906
1.351759	0.993168	1.194162E-004	-1.974478
1.316583	0.994311	1.045578E-004	-1.978583
1.281407	0.995250	9.177614E-005	-1.982035
1.246231	0.996106	8.013865E-005	-1.985181
1.211055	0.996813	6.872316E-005	-1.987816
1.175879	0.997427	5.957831E-005	-1.990097
1.140704	0.997948	4.963858E-005	-1.992077
1.105528	0.998395	4.155152E-005	-1.993771
1.070352	0.998753	3.396968E-005	-1.995146
1.035176	0.999043	2.822042E-005	-1.996256
1.000000	0.999280	2.267290E-005	-1.997175
