Temp	Magnetization	Heat capacity	Energy
2.168342	0.817632	8.128971E-005	-1.585858
2.165829	0.822769	7.874702E-005	-1.591643
2.163317	0.824882	6.393281E-005	-1.595037
2.160804	0.824648	7.289154E-005	-1.595503
2.158291	0.828957	7.041644E-005	-1.600554
2.155779	0.830243	7.040374E-005	-1.602473
2.153266	0.831538	7.582626E-005	-1.604714
2.150754	0.838403	6.509188E-005	-1.611431
2.148241	0.837827	6.537340E-005	-1.611684
2.145729	0.837907	6.664038E-005	-1.614040
2.143216	0.840909	6.305124E-005	-1.617795
2.140704	0.846086	6.487429E-005	-1.622814
2.138191	0.844699	6.181485E-005	-1.622077
2.135678	0.847422	6.818585E-005	-1.626010
2.133166	0.848817	6.682040E-005	-1.628955
2.130653	0.850002	6.523562E-005	-1.630612
2.128141	0.849030	6.573634E-005	-1.631980
2.125628	0.849216	6.834342E-005	-1.634156
2.123116	0.855840	5.961405E-005	-1.638567
2.120603	0.855216	6.427874E-005	-1.640601
2.118090	0.857836	6.186545E-005	-1.643566
2.115578	0.859844	6.727240E-005	-1.646781
2.113065	0.861112	6.349425E-005	-1.649176
2.110553	0.861813	5.883589E-005	-1.651262
2.108040	0.863466	6.206694E-005	-1.654221
2.105528	0.865220	6.075178E-005	-1.656133
2.103015	0.864909	6.018112E-005	-1.657497
2.100503	0.868279	5.538221E-005	-1.660826
2.097990	0.871015	5.588033E-005	-1.664738
2.095477	0.868167	5.945008E-005	-1.664108
2.092965	0.872321	5.362052E-005	-1.668784
2.090452	0.874940	5.401612E-005	-1.671933
2.087940	0.874412	5.405744E-005	-1.673221
2.085427	0.876437	5.595477E-005	-1.676864
2.082915	0.876433	6.148963E-005	-1.677195
2.080402	0.878753	5.544498E-005	-1.680406
2.077889	0.880373	5.728068E-005	-1.682578
2.075377	0.881556	5.184378E-005	-1.685061
2.072864	0.881504	5.342954E-005	-1.686835
2.070352	0.885291	5.473424E-005	-1.690973
2.067839	0.885118	5.344461E-005	-1.691636
2.065327	0.886198	5.177077E-005	-1.693608
2.062814	0.886286	5.322835E-005	-1.694715
2.060302	0.888337	5.140300E-005	-1.698393
2.057789	0.889373	5.126463E-005	-1.700197
2.055276	0.890648	5.306316E-005	-1.702635
2.052764	0.892069	5.272803E-005	-1.705232
2.050251	0.893130	4.939564E-005	-1.707086
2.047739	0.894267	4.952947E-005	-1.709161
2.045226	0.894761	5.029187E-005	-1.710757
2.042714	0.895987	4.948359E-005	-1.713094
2.040201	0.897294	5.032368E-005	-1.714990
2.037688	0.898356	4.746359E-005	-1.717801
