Temp	Magnetization	Heat capacity	Energy
2.150000	0.838089	2.017921E-003	-1.614523
2.151508	0.836832	2.029953E-003	-1.612766
2.153015	0.835558	2.042120E-003	-1.610998
2.154523	0.834267	2.054424E-003	-1.609219
2.156030	0.832959	2.066862E-003	-1.607430
2.157538	0.831633	2.079434E-003	-1.605629
2.159045	0.830290	2.092137E-003	-1.603818
2.160553	0.828928	2.104972E-003	-1.601996
2.162060	0.827547	2.117935E-003	-1.600163
2.163568	0.826147	2.131026E-003	-1.598318
2.165075	0.824729	2.144242E-003	-1.596462
2.166583	0.823290	2.157580E-003	-1.594594
2.168090	0.821832	2.171039E-003	-1.592715
2.169598	0.820354	2.184615E-003	-1.590823
2.171106	0.818855	2.198306E-003	-1.588921
2.172613	0.817335	2.212108E-003	-1.587006
2.174121	0.815794	2.226019E-003	-1.585079
2.175628	0.814232	2.240035E-003	-1.583140
2.177136	0.812647	2.254152E-003	-1.581189
2.178643	0.811041	2.268365E-003	-1.579225
2.180151	0.809412	2.282672E-003	-1.577249
2.181658	0.807761	2.297067E-003	-1.575261
2.183166	0.806086	2.311546E-003	-1.573260
2.184673	0.804388	2.326104E-003	-1.571246
2.186181	0.802666	2.340736E-003	-1.569220
2.187688	0.800921	2.355437E-003	-1.567181
2.189196	0.799151	2.370201E-003	-1.565129
2.190704	0.797356	2.385023E-003	-1.563065
2.192211	0.795537	2.399896E-003	-1.560987
2.193719	0.793692	2.414815E-003	-1.558897
2.195226	0.791822	2.429773E-003	-1.556794
2.196734	0.789927	2.444764E-003	-1.554677
2.198241	0.788005	2.459781E-003	-1.552548
2.199749	0.786057	2.474817E-003	-1.550405
2.201256	0.784083	2.489864E-003	-1.548250
2.202764	0.782082	2.504916E-003	-1.546081
2.204271	0.780055	2.519964E-003	-1.543900
2.205779	0.778000	2.535002E-003	-1.541705
2.207286	0.775917	2.550021E-003	-1.539497
2.208794	0.773808	2.565013E-003	-1.537276
2.210302	0.771670	2.579970E-003	-1.535042
2.211809	0.769505	2.594884E-003	-1.532796
2.213317	0.767311	2.609745E-003	-1.530536
2.214824	0.765089	2.624545E-003	-1.528263
2.216332	0.762839	2.639275E-003	-1.525978
2.217839	0.760561	2.653926E-003	-1.523680
2.219347	0.758254	2.668489E-003	-1.521369
2.220854	0.755918	2.682955E-003	-1.519046
2.222362	0.753553	2.697314E-003	-1.516710
2.223869	0.751160	2.711557E-003	-1.514361
2.225377	0.748738	2.725674E-003	-1.512000
2.226884	0.746287	2.739656E-003	-1.509628
2.228392	0.743807	2.753492E-003	-1.507243
2.229899	0.741298	2.767173E-003	-1.504846
2.231407	0.738760	2.780689E-003	-1.502437
2.232915	0.736194	2.794031E-003	-1.500017
