Temp	Magnetization	Heat capacity	Energy
6.969849	0.073173	5.515770E-005	-0.708565
7.015075	0.068216	4.992353E-005	-0.698856
7.060302	0.064136	4.597804E-005	-0.689989
7.105528	0.060708	4.290642E-005	-0.681768
7.150754	0.057773	4.044750E-005	-0.674055
7.195980	0.055223	3.843092E-005	-0.666755
7.241206	0.052977	3.674164E-005	-0.659797
7.286432	0.050977	3.529939E-005	-0.653127
7.331658	0.049180	3.404654E-005	-0.646707
7.376884	0.047554	3.294074E-005	-0.640504
7.422111	0.046073	3.195034E-005	-0.634496
7.467337	0.044718	3.105137E-005	-0.628661
7.512563	0.043474	3.022561E-005	-0.622987
7.557789	0.042329	2.945910E-005	-0.617459
7.603015	0.041270	2.874120E-005	-0.612069
7.648241	0.040292	2.806376E-005	-0.606808
7.693467	0.039384	2.742061E-005	-0.601670
7.738693	0.038542	2.680711E-005	-0.596648
7.783920	0.037759	2.621975E-005	-0.591736
7.829146	0.037030	2.565592E-005	-0.586932
7.874372	0.036351	2.511366E-005	-0.582230
7.919598	0.035716	2.459147E-005	-0.577626
7.964824	0.035123	2.408817E-005	-0.573118
8.010050	0.034567	2.360280E-005	-0.568701
8.055276	0.034045	2.313449E-005	-0.564372
8.100503	0.033553	2.268246E-005	-0.560128
8.145729	0.033090	2.224592E-005	-0.555967
8.190955	0.032653	2.182412E-005	-0.551886
8.236181	0.032238	2.141629E-005	-0.547881
8.281407	0.031845	2.102169E-005	-0.543950
8.326633	0.031470	2.063963E-005	-0.540092
8.371859	0.031113	2.026943E-005	-0.536303
8.417085	0.030772	1.991050E-005	-0.532581
8.462312	0.030445	1.956231E-005	-0.528925
8.507538	0.030131	1.922442E-005	-0.525333
8.552764	0.029829	1.889644E-005	-0.521802
8.597990	0.029537	1.857808E-005	-0.518331
8.643216	0.029256	1.826907E-005	-0.514919
8.688442	0.028983	1.796923E-005	-0.511562
8.733668	0.028719	1.767840E-005	-0.508261
8.778894	0.028462	1.739644E-005	-0.505012
8.824121	0.028212	1.712322E-005	-0.501815
8.869347	0.027969	1.685861E-005	-0.498667
8.914573	0.027732	1.660247E-005	-0.495568
8.959799	0.027501	1.635466E-005	-0.492516
9.005025	0.027276	1.611498E-005	-0.489508
9.050251	0.027055	1.588324E-005	-0.486545
9.095477	0.026840	1.565920E-005	-0.483623
9.140704	0.026630	1.544262E-005	-0.480743
9.185930	0.026424	1.523322E-005	-0.477902
9.231156	0.026223	1.503069E-005	-0.475099
9.276382	0.026027	1.483473E-005	-0.472332
9.321608	0.025834	1.464500E-005	-0.469602
9.366834	0.025647	1.446116E-005	-0.466906
9.412060	0.025463	1.428286E-005	-0.464244
9.457286	0.025284	1.410977E-005	-0.461614
9.502513	0.025109	1.394152E-005	-0.459016
9.547739	0.024938	1.377778E-005	-0.456449
9.592965	0.024771	1.361822E-005	-0.453911
9.638191	0.024608	1.346249E-005	-0.451403
9.683417	0.024449	1.331030E-005	-0.448923
9.728643	0.024294	1.316135E-005	-0.446471
9.773869	0.024143	1.301535E-005	-0.444047
9.819095	0.023996	1.287204E-005	-0.441649
9.864322	0.023852	1.273117E-005	-0.439278
9.909548	0.023713	1.259252E-005	-0.436932
9.954774	0.023577	1.245590E-005	-0.434612
10.000000	0.023445	1.232111E-005	-0.432317
