Temp	Magnetization	Heat capacity	Energy
4.030151	0.739154	2.492034E-003	-1.871122
3.984925	0.756415	2.367373E-003	-1.926424
3.939698	0.772465	2.264654E-003	-1.980231
3.894472	0.786777	2.168547E-003	-2.030407
3.849246	0.800842	2.094661E-003	-2.080850
3.804020	0.814204	1.985879E-003	-2.129949
3.758794	0.826099	1.904455E-003	-2.174970
3.713568	0.836850	1.851017E-003	-2.217638
3.668342	0.847223	1.770591E-003	-2.259052
3.623116	0.856978	1.697100E-003	-2.298921
3.577889	0.866163	1.623984E-003	-2.337368
3.532663	0.874551	1.558409E-003	-2.372955
3.487437	0.882879	1.491792E-003	-2.409340
3.442211	0.890535	1.429118E-003	-2.443101
3.396985	0.897482	1.384379E-003	-2.474142
3.351759	0.904579	1.299644E-003	-2.506460
3.306533	0.910924	1.262036E-003	-2.536069
3.261307	0.917034	1.211906E-003	-2.564648
3.216080	0.922678	1.147470E-003	-2.591545
3.170854	0.928179	1.084141E-003	-2.617839
3.125628	0.933088	1.046870E-003	-2.642016
3.080402	0.938173	1.000709E-003	-2.666831
3.035176	0.942638	9.426489E-004	-2.689217
2.989950	0.946909	9.084537E-004	-2.710742
2.944724	0.950875	8.721024E-004	-2.730985
2.899497	0.954711	8.148583E-004	-2.750662
2.854271	0.958164	7.800822E-004	-2.768653
2.809045	0.961563	7.418643E-004	-2.786392
2.763819	0.964736	6.945827E-004	-2.803101
2.718593	0.967597	6.585164E-004	-2.818376
2.673367	0.970456	6.290018E-004	-2.833664
2.628141	0.973149	5.790245E-004	-2.848196
2.582915	0.975401	5.503427E-004	-2.860420
2.537688	0.977618	5.187619E-004	-2.872564
2.492462	0.979760	4.895379E-004	-2.884368
2.447236	0.981750	4.538824E-004	-2.895358
2.402010	0.983548	4.207140E-004	-2.905386
2.356784	0.985225	3.911634E-004	-2.914746
2.311558	0.986807	3.630395E-004	-2.923657
2.266332	0.988288	3.354956E-004	-2.932037
2.221106	0.989553	3.085586E-004	-2.939233
2.175879	0.990761	2.830784E-004	-2.946113
2.130653	0.991859	2.627731E-004	-2.952404
2.085427	0.992868	2.392047E-004	-2.958205
2.040201	0.993751	2.183115E-004	-2.963303
1.994975	0.994626	1.973975E-004	-2.968378
1.949749	0.995348	1.764270E-004	-2.972578
1.904523	0.996023	1.581139E-004	-2.976512
1.859296	0.996634	1.400316E-004	-2.980084
1.814070	0.997141	1.252449E-004	-2.983061
1.768844	0.997611	1.091368E-004	-2.985830
1.723618	0.997991	9.693771E-005	-2.988063
1.678392	0.998351	8.354893E-005	-2.990191
1.633166	0.998674	7.066041E-005	-2.992103
1.587940	0.998929	6.088815E-005	-2.993620
1.542714	0.999125	5.248169E-005	-2.994784
1.497487	0.999317	4.337974E-005	-2.995922
1.452261	0.999478	3.481752E-005	-2.996881
1.407035	0.999602	2.845932E-005	-2.997618
1.361809	0.999692	2.345607E-005	-2.998161
1.316583	0.999774	1.847422E-005	-2.998649
1.271357	0.999837	1.418006E-005	-2.999025
1.226131	0.999886	1.074168E-005	-2.999315
1.180905	0.999921	7.982946E-006	-2.999527
1.135678	0.999946	5.835008E-006	-2.999678
1.090452	0.999966	4.051780E-006	-2.999794
1.045226	0.999978	2.774164E-006	-2.999871
1.000000	0.999988	1.632085E-006	-2.999930
