0.300000	1.141497E-003
0.301005	1.151667E-003
0.302010	1.161921E-003
0.303015	1.172262E-003
0.304020	1.182692E-003
0.305025	1.193214E-003
0.306030	1.203832E-003
0.307035	1.214548E-003
0.308040	1.225365E-003
0.309045	1.236288E-003
0.310050	1.247319E-003
0.311055	1.258462E-003
0.312060	1.269720E-003
0.313065	1.281098E-003
0.314070	1.292600E-003
0.315075	1.304229E-003
0.316080	1.315991E-003
0.317085	1.327890E-003
0.318090	1.339931E-003
0.319095	1.352119E-003
0.320101	1.364460E-003
0.321106	1.376960E-003
0.322111	1.389624E-003
0.323116	1.402460E-003
0.324121	1.415474E-003
0.325126	1.428673E-003
0.326131	1.442065E-003
0.327136	1.455658E-003
0.328141	1.469461E-003
0.329146	1.483484E-003
0.330151	1.497734E-003
0.331156	1.512224E-003
0.332161	1.526962E-003
0.333166	1.541962E-003
0.334171	1.557234E-003
0.335176	1.572792E-003
0.336181	1.588648E-003
0.337186	1.604817E-003
0.338191	1.621312E-003
0.339196	1.638151E-003
0.340201	1.655348E-003
0.341206	1.672920E-003
0.342211	1.690885E-003
0.343216	1.709262E-003
0.344221	1.728069E-003
0.345226	1.747327E-003
0.346231	1.767056E-003
0.347236	1.787278E-003
0.348241	1.808014E-003
0.349246	1.829289E-003
0.350251	1.851126E-003
0.351256	1.873549E-003
0.352261	1.896584E-003
0.353266	1.920256E-003
0.354271	1.944593E-003
0.355276	1.969620E-003
0.356281	1.995367E-003
0.357286	2.021860E-003
0.358291	2.049130E-003
0.359296	2.077203E-003
0.360302	2.106110E-003
0.361307	2.135880E-003
0.362312	2.166543E-003
0.363317	2.198128E-003
0.364322	2.230664E-003
0.365327	2.264180E-003
0.366332	2.298705E-003
0.367337	2.334267E-003
0.368342	2.370893E-003
0.369347	2.408611E-003
0.370352	2.447446E-003
0.371357	2.487422E-003
0.372362	2.528564E-003
0.373367	2.570891E-003
0.374372	2.614425E-003
0.375377	2.659184E-003
0.376382	2.705183E-003
0.377387	2.752437E-003
0.378392	2.800956E-003
0.379397	2.850749E-003
0.380402	2.901822E-003
0.381407	2.954176E-003
0.382412	3.007812E-003
0.383417	3.062723E-003
0.384422	3.118902E-003
0.385427	3.176337E-003
0.386432	3.235011E-003
0.387437	3.294903E-003
0.388442	3.355988E-003
0.389447	3.418235E-003
0.390452	3.481609E-003
0.391457	3.546070E-003
0.392462	3.611573E-003
0.393467	3.678067E-003
0.394472	3.745495E-003
0.395477	3.813795E-003
0.396482	3.882901E-003
0.397487	3.952737E-003
0.398492	4.023226E-003
0.399497	4.094281E-003
0.400503	4.165810E-003
0.401508	4.237716E-003
0.402513	4.309896E-003
0.403518	4.382238E-003
0.404523	4.454626E-003
0.405528	4.526938E-003
0.406533	4.599045E-003
0.407538	4.670811E-003
0.408543	4.742097E-003
0.409548	4.812754E-003
0.410553	4.882631E-003
0.411558	4.951570E-003
0.412563	5.019407E-003
0.413568	5.085976E-003
0.414573	5.151105E-003
0.415578	5.214618E-003
0.416583	5.276337E-003
0.417588	5.336082E-003
0.418593	5.393673E-003
0.419598	5.448926E-003
0.420603	5.501662E-003
0.421608	5.551702E-003
0.422613	5.598871E-003
0.423618	5.642997E-003
0.424623	5.683917E-003
0.425628	5.721474E-003
0.426633	5.755520E-003
0.427638	5.785919E-003
0.428643	5.812546E-003
0.429648	5.835289E-003
0.430653	5.854052E-003
0.431658	5.868757E-003
0.432663	5.879339E-003
0.433668	5.885755E-003
0.434673	5.887980E-003
0.435678	5.886009E-003
0.436683	5.879855E-003
0.437688	5.869553E-003
0.438693	5.855159E-003
0.439698	5.836746E-003
0.440704	5.814408E-003
0.441709	5.788257E-003
0.442714	5.758421E-003
0.443719	5.725045E-003
0.444724	5.688288E-003
0.445729	5.648322E-003
0.446734	5.605331E-003
0.447739	5.559508E-003
0.448744	5.511054E-003
0.449749	5.460176E-003
0.450754	5.407085E-003
0.451759	5.351993E-003
0.452764	5.295116E-003
0.453769	5.236665E-003
0.454774	5.176852E-003
0.455779	5.115882E-003
0.456784	5.053956E-003
0.457789	4.991270E-003
0.458794	4.928010E-003
0.459799	4.864355E-003
0.460804	4.800475E-003
0.461809	4.736531E-003
0.462814	4.672671E-003
0.463819	4.609037E-003
0.464824	4.545758E-003
0.465829	4.482952E-003
0.466834	4.420727E-003
0.467839	4.359183E-003
0.468844	4.298406E-003
0.469849	4.238475E-003
0.470854	4.179459E-003
0.471859	4.121415E-003
0.472864	4.064397E-003
0.473869	4.008445E-003
0.474874	3.953595E-003
0.475879	3.899874E-003
0.476884	3.847303E-003
0.477889	3.795897E-003
0.478894	3.745665E-003
0.479899	3.696611E-003
0.480905	3.648733E-003
0.481910	3.602026E-003
0.482915	3.556480E-003
0.483920	3.512084E-003
0.484925	3.468821E-003
0.485930	3.426672E-003
0.486935	3.385618E-003
0.487940	3.345634E-003
0.488945	3.306697E-003
0.489950	3.268780E-003
0.490955	3.231855E-003
0.491960	3.195896E-003
0.492965	3.160872E-003
0.493970	3.126754E-003
0.494975	3.093512E-003
0.495980	3.061115E-003
0.496985	3.029534E-003
0.497990	2.998737E-003
0.498995	2.968696E-003
0.500000	2.939379E-003
