Temp	Magnetization	Heat capacity	Energy
2.168342	0.820168	7.409309E-005	-1.587796
2.165829	0.824017	7.081315E-005	-1.591872
2.163317	0.825855	7.170952E-005	-1.594818
2.160804	0.825976	7.104350E-005	-1.596276
2.158291	0.829361	7.258048E-005	-1.600418
2.155779	0.831148	7.253052E-005	-1.603089
2.153266	0.833442	7.157460E-005	-1.606010
2.150754	0.834873	7.083087E-005	-1.608785
2.148241	0.837452	7.073149E-005	-1.611933
2.145729	0.839476	6.857286E-005	-1.614623
2.143216	0.841767	6.687425E-005	-1.618046
2.140704	0.842071	6.654534E-005	-1.619697
2.138191	0.844243	6.571027E-005	-1.622659
2.135678	0.845832	6.733930E-005	-1.625307
2.133166	0.847818	6.547718E-005	-1.627840
2.130653	0.849585	6.447491E-005	-1.630829
2.128141	0.851393	6.548763E-005	-1.633487
2.125628	0.852641	6.224770E-005	-1.636009
2.123116	0.855101	6.326107E-005	-1.638731
2.120603	0.856016	6.249294E-005	-1.641193
2.118090	0.858042	6.166608E-005	-1.644213
2.115578	0.858748	6.214102E-005	-1.645914
2.113065	0.861405	6.168198E-005	-1.649264
2.110553	0.862699	6.152382E-005	-1.651758
2.108040	0.864280	6.126953E-005	-1.654345
2.105528	0.866532	5.984057E-005	-1.657524
2.103015	0.866884	5.963130E-005	-1.659087
2.100503	0.868281	6.048424E-005	-1.661517
2.097990	0.869855	5.875990E-005	-1.664047
2.095477	0.871017	5.804131E-005	-1.666280
2.092965	0.872558	5.675774E-005	-1.668844
2.090452	0.874325	5.690213E-005	-1.671365
2.087940	0.875010	5.623749E-005	-1.673304
2.085427	0.876249	5.534454E-005	-1.675565
2.082915	0.877471	5.664317E-005	-1.677989
2.080402	0.878895	5.574024E-005	-1.680196
2.077889	0.880045	5.520422E-005	-1.682474
2.075377	0.881627	5.459014E-005	-1.685156
2.072864	0.882251	5.451325E-005	-1.686836
2.070352	0.883647	5.365123E-005	-1.689188
2.067839	0.884781	5.267342E-005	-1.691405
2.065327	0.885663	5.325971E-005	-1.693423
2.062814	0.886923	5.299197E-005	-1.695783
2.060302	0.888208	5.253622E-005	-1.697939
2.057789	0.889252	5.104982E-005	-1.700187
2.055276	0.890607	5.145743E-005	-1.702487
2.052764	0.891794	5.051929E-005	-1.704588
2.050251	0.892227	5.076823E-005	-1.706045
2.047739	0.893500	5.065056E-005	-1.708488
2.045226	0.894787	4.979759E-005	-1.710739
2.042714	0.895718	4.964567E-005	-1.712645
2.040201	0.896955	4.977736E-005	-1.715076
2.037688	0.897591	4.961643E-005	-1.716602
2.035176	0.898627	4.818227E-005	-1.718734
2.032663	0.899773	4.896152E-005	-1.720829
2.030151	0.900527	4.761607E-005	-1.722628
2.027638	0.901611	4.747277E-005	-1.724692
2.025126	0.902130	4.821172E-005	-1.726245
2.022613	0.903584	4.673593E-005	-1.728821
2.020101	0.904416	4.680257E-005	-1.730603
2.017588	0.905220	4.681340E-005	-1.732468
2.015075	0.905979	4.700743E-005	-1.734190
2.012563	0.907002	4.596710E-005	-1.736234
2.010050	0.907780	4.564568E-005	-1.737892
2.007538	0.908755	4.533776E-005	-1.739937
2.005025	0.909490	4.455088E-005	-1.741737
2.002513	0.910226	4.433803E-005	-1.743475
2.000000	0.911205	4.424085E-005	-1.745448
