Temp	Magnetization	Heat capacity	Energy
2.450000	0.277471	2.602430E-004	-1.172785
2.445960	0.108116	2.012676E-004	-1.141267
2.441919	0.085833	1.959419E-004	-1.135872
2.437879	0.093072	2.379488E-004	-1.163422
2.433838	0.140367	2.253954E-004	-1.178315
2.429798	0.101130	1.647210E-004	-1.180242
2.425758	0.096735	1.750415E-004	-1.154688
2.421717	0.049959	2.388096E-004	-1.176909
2.417677	0.098774	3.051005E-004	-1.159938
2.413636	0.053239	2.523439E-004	-1.194085
2.409596	0.225529	3.448786E-004	-1.187829
2.405556	0.385755	2.021478E-004	-1.218445
2.401515	0.259710	2.268550E-004	-1.190036
2.397475	0.096939	1.724960E-004	-1.217280
2.393434	0.112074	1.749245E-004	-1.212714
2.389394	0.179040	2.141717E-004	-1.198728
2.385354	0.148015	2.995318E-004	-1.247400
2.381313	0.213476	4.406526E-004	-1.211907
2.377273	0.221799	4.162917E-004	-1.212125
2.373232	0.246793	3.797105E-004	-1.249956
2.369192	0.347504	3.290010E-004	-1.247994
2.365152	0.153159	1.904053E-004	-1.224784
2.361111	0.185582	2.387748E-004	-1.255517
2.357071	0.093727	2.777276E-004	-1.229755
2.353030	0.070375	3.475701E-004	-1.248771
2.348990	0.181910	2.086144E-004	-1.253563
2.344949	0.336679	2.050095E-004	-1.287202
2.340909	0.268807	2.592462E-004	-1.256570
2.336869	0.159197	1.827163E-004	-1.248563
2.332828	0.225243	2.473579E-004	-1.272743
2.328788	0.200629	3.206722E-004	-1.309300
2.324747	0.389937	2.268627E-004	-1.291807
2.320707	0.537750	3.771776E-004	-1.335205
2.316667	0.386209	2.732852E-004	-1.327555
2.312626	0.367709	2.229758E-004	-1.318533
2.308586	0.498162	3.020587E-004	-1.337051
2.304545	0.624123	3.217131E-004	-1.388720
2.300505	0.598861	4.984506E-004	-1.366816
2.296465	0.327884	2.472840E-004	-1.329941
2.292424	0.207667	3.394855E-004	-1.338510
2.288384	0.210922	2.657890E-004	-1.333104
2.284343	0.501376	4.004007E-004	-1.350729
2.280303	0.637630	2.589041E-004	-1.412606
2.276263	0.744008	1.974569E-004	-1.467903
2.272222	0.653150	2.574919E-004	-1.437203
2.268182	0.741421	2.711907E-004	-1.469536
2.264141	0.657633	7.410083E-004	-1.436339
2.260101	0.452683	4.214175E-004	-1.377771
2.256061	0.673515	3.753967E-004	-1.446303
2.252020	0.776110	2.608192E-004	-1.508984
2.247980	0.714654	2.078979E-004	-1.467579
2.243939	0.688498	6.173313E-004	-1.468913
2.239899	0.469379	3.476218E-004	-1.431174
2.235859	0.485757	3.411381E-004	-1.438885
2.231818	0.630960	3.933591E-004	-1.455464
2.227778	0.719905	3.601840E-004	-1.494945
2.223737	0.757893	2.838301E-004	-1.504272
2.219697	0.750019	2.288474E-004	-1.514846
2.215657	0.693673	2.807308E-004	-1.498888
2.211616	0.749810	3.730711E-004	-1.527440
2.207576	0.800004	2.650840E-004	-1.547430
2.203535	0.782829	2.134978E-004	-1.534652
2.199495	0.780146	2.073309E-004	-1.534644
2.195455	0.816378	2.407092E-004	-1.574421
2.191414	0.808386	1.700944E-004	-1.562521
2.187374	0.792637	1.626267E-004	-1.556400
2.183333	0.793299	3.084397E-004	-1.553871
2.179293	0.813081	2.505343E-004	-1.573250
2.175253	0.816469	1.967750E-004	-1.579051
2.171212	0.815369	2.307700E-004	-1.580174
2.167172	0.817940	2.267065E-004	-1.590817
2.163131	0.795873	2.315525E-004	-1.575484
2.159091	0.825212	1.410349E-004	-1.596458
2.155051	0.839355	2.039566E-004	-1.609186
2.151010	0.844898	2.207579E-004	-1.618265
2.146970	0.844580	1.590015E-004	-1.619864
2.142929	0.845960	2.322170E-004	-1.621914
2.138889	0.858288	1.978179E-004	-1.635451
2.134848	0.859001	3.357091E-004	-1.635819
2.130808	0.865202	2.072312E-004	-1.641438
2.126768	0.862380	1.825147E-004	-1.643909
2.122727	0.853252	2.153717E-004	-1.635115
2.118687	0.867551	1.792917E-004	-1.653169
2.114646	0.866817	2.239106E-004	-1.657307
2.110606	0.842144	2.419323E-004	-1.635276
2.106566	0.869730	1.778679E-004	-1.659786
2.102525	0.876406	2.188922E-004	-1.667544
2.098485	0.862860	2.083524E-004	-1.658189
2.094444	0.871979	2.484829E-004	-1.669026
2.090404	0.881639	2.243481E-004	-1.681306
2.086364	0.876655	2.149614E-004	-1.676891
2.082323	0.884408	1.683234E-004	-1.683524
2.078283	0.882873	1.853051E-004	-1.682068
2.074242	0.878655	1.678908E-004	-1.679024
2.070202	0.890180	2.174491E-004	-1.696371
2.066162	0.881119	2.066939E-004	-1.683651
2.062121	0.885091	2.179875E-004	-1.694157
2.058081	0.889304	2.098052E-004	-1.703285
2.054040	0.886109	2.299181E-004	-1.695227
2.050000	0.894357	2.212041E-004	-1.708280
